,loss,mse,mae,root_mean_squared_error,val_loss,val_mse,val_mae,val_root_mean_squared_error,lr
102,7.521567749790847e-05,5.427055657492019e-05,0.004373209550976753,0.007366855163127184,7.074689347064123e-05,4.9812842917162925e-05,0.004181530326604843,0.007057821378111839,1.5777533e-09
103,7.530173752456903e-05,5.435825733002275e-05,0.004373573698103428,0.007372805383056402,7.074687164276838e-05,4.981282472726889e-05,0.004181534517556429,0.007057819981127977,1.1044273e-09
104,7.522774103563279e-05,5.428160511655733e-05,0.004371901508420706,0.007367605343461037,7.074687164276838e-05,4.981281017535366e-05,0.004181536380201578,0.007057819049805403,1.1044273e-09
105,7.519074279116467e-05,5.424611299531534e-05,0.004369779955595732,0.0073651960119605064,7.074687164276838e-05,4.981281017535366e-05,0.004181537311524153,0.007057819049805403,1.1044273e-09
106,7.530203583883122e-05,5.435560888145119e-05,0.004374311771243811,0.007372625637799501,7.074686436681077e-05,4.981281017535366e-05,0.0041815354488790035,0.007057819049805403,7.7309914e-10
107,7.498926424887031e-05,5.404375770012848e-05,0.004366390407085419,0.0073514459654688835,7.074685709085315e-05,4.981281017535366e-05,0.004181536380201578,0.007057819049805403,7.7309914e-10
108,7.52301057218574e-05,5.4282660130411386e-05,0.00437475461512804,0.007367676589637995,7.074687164276838e-05,4.981281017535366e-05,0.004181534983217716,0.007057819049805403,7.7309914e-10
109,7.534955511800945e-05,5.440489621832967e-05,0.004377129953354597,0.007375967223197222,7.074687164276838e-05,4.981281017535366e-05,0.004181534517556429,0.007057819049805403,5.411694e-10
110,7.517051562899724e-05,5.422661706688814e-05,0.004370670299977064,0.007363872602581978,7.074687164276838e-05,4.981281017535366e-05,0.004181534983217716,0.007057819049805403,5.411694e-10
111,7.536188059020787e-05,5.441451139631681e-05,0.0043761832639575005,0.007376619148999453,7.074687164276838e-05,4.981281017535366e-05,0.004181534051895142,0.007057819049805403,5.411694e-10
112,7.549329893663526e-05,5.4548141633858904e-05,0.004375111311674118,0.007385671138763428,7.074687164276838e-05,4.981281017535366e-05,0.004181533586233854,0.007057819049805403,3.7881856e-10
113,7.52801715862006e-05,5.433671685750596e-05,0.0043746791779994965,0.0073713441379368305,7.074687164276838e-05,4.981281017535366e-05,0.004181533586233854,0.007057819049805403,3.7881856e-10
